id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,State
AVwcnClr_7pvs4fzxBaU,2016-04-01T06:30:37Z,2019-03-21T05:16:22Z,17125 Conant St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Hamtramck,US,us/mi/hamtramck/17125conantst/-281464261,42.419,-83.064,,7.99,7.99,USD,"2018-01-21T18:05:50.994Z,2018-01-19T09:56:35.326Z,2018-01-18T23:51:38.585Z,2018-01-09T11:13:55.433Z,2017-12-04T22:20:27.464Z,2017-10-22T05:55:06.203Z,2017-10-03T19:57:54.856Z,2017-09-27T18:33:52.995Z,2016-04-01T06:30:37Z",,Cheese Pizza,Buddy's Pizza,48212,USD,25,40,MI
AVwd0tU5_7pvs4fz9lrK,2016-04-01T06:37:51Z,2019-03-21T05:05:39Z,1837 N Kinser Pike,"Pizza Place,Restaurants",Accommodation & Food Services,Bloomington,US,us/in/bloomington/1837nkinserpike/1643048877,39.1873,-86.5377,,4.99,4.99,USD,"2018-01-18T15:05:38.021Z,2018-01-18T22:28:58.890Z,2018-01-21T17:26:27.378Z,2018-01-10T16:26:31.237Z,2017-12-15T16:29:50.121Z,2017-12-08T01:51:13.407Z,2017-10-22T14:39:52.662Z",,Cheese Pizza,Aver's Pizza North/campus,47404,USD,0,25,IN
AVwc3RbZkufWRAb5z0az,2016-07-30T21:38:46Z,2019-03-09T12:36:30Z,324 Ferris St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Green Cove Springs,US,us/fl/greencovesprings/324ferrisst/1801412161,29.992076,-81.678813,,12.99,12.99,USD,"2018-01-27T19:50:36.976Z,2017-12-20T06:58:37.085Z,2018-01-20T17:30:10.069Z,2018-01-19T15:25:47.250Z,2018-04-05T18:26:53.644Z,2017-12-11T00:44:10.755Z,2017-10-29T00:20:33.916Z,2018-02-18T15:11:55.546Z,2016-07-30T21:38:46Z",,Cheese Pizza,DFontana,32043,USD,0,25,FL
AVwcjxv-kufWRAb5wgnz,2016-03-21T00:32:36Z,2019-03-08T07:12:13Z,8125 Lefferts Blvd,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Kew Gardens,US,us/ny/kewgardens/8125leffertsblvd/413421772,40.70887,-73.830499,,6.95,6.95,USD,2018-02-09T16:41:23.319Z,Freshly shredded cheese with our famous Singa39s pizza sauce 426 calories per serving 2 servings per 10ampquot pizza,Cheese Pizza,Singas Famous Pizza,11415,USD,0,25,NY
AVwc1nl-kufWRAb5zjFp,2015-06-30T19:10:33Z,2019-03-07T14:56:13Z,2305 Boonville Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Bryan,US,us/tx/bryan/2305boonvillerd/1045531984,30.6735,-96.3353,http://www.citysearch.com/profile/menu/602595657?singlePlatformId=doubledaves-pizza-works-10,13.99,13.99,USD,2016-03-31T01:29:00.000Z,,Cheese Pizza,DoubleDave's Pizza Works,77808,USD,0,25,TX
AVwdH7fvIN2L1WUfscyO,2016-03-27T05:36:37Z,2019-03-04T13:35:18Z,601 S Chester Rd,Pizza Place,Accommodation & Food Services,Swarthmore,US,us/pa/swarthmore/601schesterrd/1256386986,39.891769,-75.3527,,6.5,6.5,USD,"2018-01-17T18:06:13.362Z,2018-01-19T18:18:25.091Z,2018-01-25T17:37:44.372Z,2018-01-24T00:30:06.852Z,2018-04-05T17:47:53.398Z,2017-12-11T02:53:37.684Z,2017-12-20T05:56:02.771Z",,Cheese Pizza,Swarthmore Pizza,19081,USD,0,25,PA
AVwcke36_7pvs4fzwkGJ,2016-03-26T04:34:05Z,2019-03-03T20:13:34Z,14034 Poway Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Poway,US,us/ca/poway/14034powayrd/891491657,32.95677,-117.026954,,15,15,USD,"2018-01-19T23:59:44.058Z,2018-01-20T01:25:28.887Z,2018-01-18T23:33:38.437Z",,Cheese Pizza,Coney Island Pizzeria,92064,USD,0,25,CA
AVwcqodhByjofQCxg1vC,2016-03-26T04:33:59Z,2019-03-03T20:06:51Z,1325 Broadway,"Pizza,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Boulder,US,us/co/boulder/1325broadway/273941150,40.01007,-105.277021,http://www.yellowpages.com/boulder-co/mip/cosmos-pizza-14897600/menu,11.75,11.75,USD,"2018-02-22T01:43:13.371Z,2018-02-16T20:52:59.009Z,2018-01-18T16:20:32.111Z,2018-01-25T14:44:55.694Z,2018-01-21T00:45:15.984Z,2018-01-20T18:54:19.060Z,2018-01-11T12:36:32.733Z,2017-10-21T23:07:00.000Z,2017-10-05T04:18:00.000Z",,Cheese Pizza,Cosmos Pizza,80302,USD,0,25,CO
AVzA-EQWFcQ3k02bBaJ8,2017-06-19T15:28:34Z,2019-03-03T06:31:10Z,801 Village Blvd Ste 306,"Pizza,Caterers,Pizza Place,Restaurants",Accommodation & Food Services,West Palm Beach,US,us/fl/westpalmbeach/801villageblvdste306/475870266,26.71365,-80.10205,,3,3,USD,"2018-01-20T02:59:45.009Z,2018-01-20T03:22:55.699Z,2018-01-20T04:32:28.578Z,2018-01-19T07:13:33.001Z,2017-12-15T12:59:33.116Z,2017-12-07T16:26:30.475Z",,Cheese Pizza,Amici Brick Oven Pizza,33409,USD,0,25,FL
AVwdIokdByjofQCxl2Qy,2016-03-25T03:01:58Z,2019-02-28T08:36:54Z,3700 Meachem Rd,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Racine,US,us/wi/racine/3700meachemrd/1383577460,42.689,-87.8359,,6.45,6.45,USD,"2018-02-14T10:04:29.761Z,2018-01-19T22:15:06.544Z,2018-01-18T22:24:14.119Z,2018-01-20T02:28:12.590Z,2018-01-21T18:32:54.330Z,2017-12-21T01:14:00.000Z,2017-12-11T15:20:00.000Z,2016-10-29T16:09:00.000Z,2016-03-25T03:02:00.000Z",,Cheese Pizza,Ferraro's Pizza,53405,USD,0,25,WI
AVwd1sXlIN2L1WUfzq4D,2015-10-19T18:40:33Z,2019-02-23T09:51:23Z,64 S Mason St,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",Accommodation & Food Services,Harrisonburg,US,us/va/harrisonburg/64smasonst/-1301629246,38.4482,-78.8665,,4,4,USD,"2018-05-28T20:31:07.056Z,2018-05-22T08:55:29.453Z",,Cheese Pizza,Benny Sorrentino's,22801,USD,0,25,VA
AVwd3xxGIN2L1WUfz8dj,2015-10-23T00:47:29Z,2019-02-18T14:59:56Z,1207 Jamison Ave SE,Pizza Place,Accommodation & Food Services,Roanoke,US,us/va/roanoke/1207jamisonavese/-580490037,37.2702722,-79.9233505,,12.25,12.25,USD,2019-02-12T21:33:26.579Z,,Cheese Pizza,Emilio's Famous Pizza,24013,USD,1,20,VA
AVwdeQuNkufWRAb56QMp,2015-10-20T01:18:47Z,2019-02-03T02:05:02Z,5978 Zebulon Rd,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants","Accommodation & Food Services,Management of Companies & Enterprises",Macon,US,us/ga/macon/5978zebulonrd/335912291,32.8798,-83.7563,http://www.citysearch.com/profile/menu/622136030?singlePlatformId=digiorgios-pizza,4.99,4.99,USD,2018-01-19T04:08:40.966Z,,Cheese Pizza,Macon Pizza Company,31210,USD,0,25,GA
AVwcyvSYByjofQCxiPVG,2015-10-23T22:23:09Z,2019-01-31T21:52:25Z,6014 Radio Rd,"Pizza Place Berkshire Lakes,Pizza Place,Restaurants",Accommodation & Food Services,Naples,US,us/fl/naples/6014radiord/-461982005,26.1539,-81.74,,15.55,15.55,USD,2016-04-02T05:22:00.000Z,,Cheese Pizza,Naples Pizza,34104,USD,0,25,FL
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,"Pizza,Restaurant,wich Place,Pizza Place,Sandwich Place,Restaurants",Accommodation & Food Services,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,4.52,4.52,USD,"2016-03-31T02:41:51Z,2016-06-20T15:51:27Z",,Cheese Pizza,Mancinos Pizza & Grinders,49024,USD,0,25,MI
AVwcxpLzIN2L1WUfoxQQ,2016-04-01T06:50:20Z,2019-01-26T09:56:26Z,2091 E Orangethorpe Ave,"Pizza,American Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Placentia,US,us/ca/placentia/2091eorangethorpeave/323727705,33.866934,-117.818884,,7.95,7.95,USD,"2016-04-01T06:50:00.000Z,2016-04-01T06:51:00.000Z","Our dough is made fresh daily with enriched flour, followed by our thick, rich pizza sauce mixed with our own special herbs and spices, then topped off with mozzarella cheese.",Cheese Pizza,Pizza Store,92870,USD,0,25,CA
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,"Pizza Place,Restaurants",Accommodation & Food Services,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,5.47,5.47,USD,"2018-01-18T13:40:40.474Z,2018-01-19T00:54:18.653Z",,Cheese Pizza,Pizza Forum,46805,USD,0,25,IN
AVwc6BmHByjofQCxje4i,2016-03-30T04:06:41Z,2019-01-21T10:17:01Z,8285 E Santa Ana Canyon Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Anaheim,US,us/ca/anaheim/8285esantaanacanyonrd/1290313270,33.867874,-117.744221,,9.99,9.99,USD,"2018-05-07T07:04:01.728Z,2018-04-18T19:12:40.521Z,2018-05-13T04:38:22.085Z,2018-04-25T12:24:56.082Z,2018-06-26T10:04:48.142Z,2018-06-22T17:08:39.343Z",Toppings anchoviesampcomma artichoke heartsampcomma baconampcomma basilampcomma black olivesampcomma chickenampcomma cilantroampcomma fresh garlicampcomma fresh tomatoesampcomma green peppersampcomma ground beefampcomma hamampcomma jalapenosampcomma mushroomsampcomma pepperincinisampcomma pepperoniampcomma pineappleampcomma red onionsampcomma salamiampcomma sausageampcomma white onions All of our pizzas are made with our original pizza sauce BBQ or garlic ranch sauce is available Medium cheese each additional topping 135ampcomma large cheese each additional topping 165ampcomma xlg cheese each additional topping 175,Cheese Pizza,Porkys Pizza,92808,USD,0,25,CA
AVwdd4owByjofQCxpaKI,2016-03-31T02:32:11Z,2019-01-15T20:02:15Z,4307 Katonah Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Bronx,US,us/ny/bronx/4307katonahave/-864463061,40.898674,-73.86765,http://www.singlepage.com/katonah-pizza-and-pasta,12,12,USD,"2018-01-18T23:47:09.792Z,2018-01-18T23:47:09.806Z,2018-01-22T09:20:19.521Z,2018-01-22T09:20:19.525Z,2018-01-18T18:29:31.406Z,2018-01-18T18:29:31.411Z,2018-01-10T11:59:43.879Z,2018-01-10T11:59:43.889Z,2017-12-15T13:31:00.000Z,2017-12-06T13:37:00.000Z",,Cheese Pizza,Katonah Pizza & Pasta,10470,USD,0,25,NY
AVwdJ4vK_7pvs4fz20Pt,2016-03-28T06:00:36Z,2018-12-24T09:34:20Z,373 Waverly Ave,"Pizza,Restaurant,Pizza Place Clinton Hill,Pizza Place,Restaurants",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/373waverlyave/-1935986707,40.686832,-73.96639,http://www.singlepage.com/marios-pizzeria-29,10,10,USD,"2017-10-07T17:16:32.478Z,2018-02-22T17:51:51.378Z,2018-01-15T18:13:15.875Z,2017-12-10T03:37:30.455Z,2018-04-05T06:01:05.174Z,2018-01-20T08:34:00.579Z,2017-12-19T05:01:59.717Z,2018-01-20T03:28:29.732Z,2017-10-28T16:17:49.185Z",,Cheese Pizza,Mario's Pizzeria,11238,USD,0,25,NY
AVwdBSkn_7pvs4fz1asF,2016-03-29T05:23:08Z,2018-12-23T06:33:20Z,1127 N Lawrence Expy,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Sunnyvale,US,us/ca/sunnyvale/1127nlawrenceexpy/2091838752,37.39696,-121.995843,,19.5,19.5,USD,"2018-02-16T00:30:32.328Z,2018-01-28T05:00:51.278Z,2018-01-19T20:32:50.323Z,2018-01-20T15:08:46.285Z,2018-01-19T22:26:35.887Z,2018-01-10T04:11:00.877Z,2018-01-21T18:23:14.565Z,2016-06-08T16:17:54Z",,Cheese Pizza,Giovanni's Pizzeria,94089,USD,25,40,CA
AVzA1PiLLD2H7whiWFGF,2017-06-19T14:50:01Z,2018-12-21T05:52:12Z,135 W 116th St,"Pizza,Restaurant,Pizza Restaurants,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,New York,US,us/ny/newyork/135w116thst/-2056892275,40.802822,-73.951198,,13,13,USD,2018-06-06T02:20:56.722Z,Fresh mozzarella whipped ricotta Gorgonzola Pecorino basil and extra virgin olive oil,Cheese Pizza,Harlem Pizza Co,10026,USD,0,25,NY
AWEP-N_pa4HuVbedMvgj,2018-01-19T19:44:34Z,2018-12-19T10:57:43Z,32 College Rd,"Pizza,Take Out Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Fairbanks,US,us/ak/fairbanks/32collegerd/572757474,64.8505,-147.7024,,15.99,15.99,USD,"2018-01-20T21:00:41.520Z,2018-01-19T00:27:25.680Z,2018-01-19T00:27:25.681Z,2018-01-22T01:18:49.239Z,2018-01-19T09:37:35.930Z,2018-01-19T09:37:35.931Z",,Cheese Pizza,Papa John's Pizza,99701,USD,0,25,AK
AVzGEbDKLD2H7whiWYrQ,2017-06-20T15:14:27Z,2018-12-18T06:28:47Z,817 Tamiami Trl,"Restaurant,Pizza Place",Accommodation & Food Services,Bradenton,US,us/fl/bradenton/817tamiamitrl/1937392049,27.492279,-82.574907,,6.99,6.99,USD,"2018-01-21T15:06:40.421Z,2018-01-14T21:43:09.748Z,2018-02-12T19:31:31.370Z,2018-01-18T23:23:44.209Z,2018-01-20T15:45:40.740Z,2018-01-18T17:06:27.892Z,2017-12-18T17:36:22.053Z,2017-10-28T06:35:19.064Z,2018-04-08T12:30:46.194Z,2017-12-09T17:07:48.144Z",,Cheese Pizza,Ferraros Pizza And Restaurant,34205,USD,0,25,FL
AVwd1S-QkufWRAb59pbG,2016-07-06T20:29:23Z,2018-12-16T17:53:14Z,330 Palmetto Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Pacifica,US,us/ca/pacifica/330palmettoave/1112396794,37.651844,-122.491104,,11,11,USD,"2018-04-06T12:45:28.404Z,2018-06-29T09:37:03.925Z",,Cheese Pizza,Papa Murphys,94044,USD,0,25,CA
AVzBESsu3D1zeR_xBGTB,2017-06-19T15:55:46Z,2018-12-13T14:03:42Z,4109 Penn Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pittsburgh,US,us/pa/pittsburgh/4109pennave/-770538028,40.465784,-79.954839,,10,10,USD,"2018-02-15T10:37:42.854Z,2018-05-20T09:45:00.177Z,2018-04-08T08:23:15.272Z",,Cheese Pizza,Graziano's Pizzeria,15224,USD,0,25,PA
AVwdYonT_7pvs4fz5U7M,2016-03-25T02:53:35Z,2018-12-03T14:57:56Z,7141 S Eastern Ave,"Pizza,Restaurant,Pizza Restaurants,Fast Food,Pizza Place,Restaurants",Accommodation & Food Services,Las Vegas,US,us/nv/lasvegas/7141seasternave/330000776,36.059636,-115.119434,http://www.singlepage.com/round-table-pizza-230,5.69,5.69,USD,"2018-04-02T09:31:15.593Z,2018-02-02T10:25:34.631Z,2018-04-06T12:31:39.989Z,2018-04-19T09:13:09.799Z",,Cheese Pizza,Round Table Pizza,89119,USD,0,25,NV
AWE8meS9RxPSIh2RswHz,2018-01-28T11:47:30Z,2018-11-23T00:19:10Z,630 SW 153rd St # F,"Pizza,Pizza Place",Accommodation & Food Services,Seattle,US,us/wa/seattle/630sw153rdst#f/-1784907977,47.4659,-122.34306,,13.25,13.25,USD,"2018-02-27T01:04:25.238Z,2018-01-21T18:16:54.571Z",,Cheese Pizza,Bison Creek Pizza,98166-2260,USD,25,40,WA
AWE8meS9RxPSIh2RswHz,2018-01-28T11:47:30Z,2018-11-23T00:19:10Z,630 SW 153rd St # F,"Pizza,Pizza Place",Accommodation & Food Services,Seattle,US,us/wa/seattle/630sw153rdst#f/-1784907977,47.4659,-122.34306,,17,17,USD,"2018-02-27T01:04:25.237Z,2018-01-21T18:16:54.569Z",,Cheese Pizza,Bison Creek Pizza,98166-2260,USD,25,40,WA
AVwdSa8GkufWRAb54UP1,2016-04-02T05:25:40Z,2018-09-10T21:03:28Z,351 N 3rd St,Pizza Place,Accommodation & Food Services,Oxford,US,us/pa/oxford/351n3rdst/-47278504,39.79387,-75.976115,,10.75,10.75,USD,"2016-04-02T05:25:40Z,2016-10-11T05:19:06Z",,Cheese Pizza,Pats Pizza,19363,USD,0,25,PA
AVwc8n4qIN2L1WUfqoVy,2016-03-29T04:54:22Z,2018-09-10T21:02:46Z,110 N Lbj Dr,Pizza Place,Accommodation & Food Services,San Marcos,US,us/tx/sanmarcos/110nlbjdr/-2125129355,29.882507,-97.939917,,4.79,4.79,USD,"2017-10-28T23:39:57.496Z,2016-03-29T04:54:22Z,2016-06-14T01:52:39Z",,Cheese Pizza,Valentinos Pizza,78666,USD,0,25,TX
AWEhaku2a4HuVbedNDMd,2018-01-23T05:05:53Z,2018-07-19T20:57:47Z,29-24 30th Ave,"Pizza,Italian,Mexican,Pizza Place",Accommodation & Food Services,Astoria,US,us/ny/astoria/29-2430thave/778683388,40.767368,-73.922714,http://www.menupages.com/restaurants/salerno-pizza/menu,13,13,USD,"2018-07-16T02:25:40.985Z,2018-01-25T10:23:09.010Z,2018-07-13T21:02:39.239Z,2018-01-24T10:00:36.358Z,2018-07-11T14:39:25.732Z,2018-07-12T09:13:51.388Z,2018-07-12T17:46:20.529Z,2018-04-10T11:42:10.957Z,2018-05-20T12:04:06.338Z,2018-04-26T12:23:31.111Z,2018-07-10T02:33:28.899Z,2018-05-19T12:27:43.694Z,2018-01-22T10:41:18.164Z,2018-07-13T12:28:33.592Z,2018-07-16T10:20:59.113Z,2018-03-30T11:33:30.606Z,2018-04-23T13:16:37.217Z,2018-05-09T13:32:16.126Z,2018-07-14T07:22:20.714Z,2018-06-02T14:48:29.845Z,2018-07-15T00:21:13.497Z,2018-01-19T10:01:55.348Z",,Cheese Pizza,Salerno Pizza,11102,USD,0,25,NY
AVwdy_3zkufWRAb59VXd,2015-10-23T03:41:32Z,2018-07-19T20:45:05Z,1307 Myrtle Ave,"Pizza,Restaurant,Wings,Pizza Place",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/1307myrtleave/1187558367,40.698128,-73.925081,http://www.menupages.com/restaurants/omg-pizzeria/menu,9.99,9.99,USD,"2017-11-17T11:01:33.209Z,2017-11-18T10:52:42.168Z,2017-11-21T10:22:51.611Z,2017-11-19T09:51:49.201Z,2017-11-22T10:28:16.555Z,2017-10-22T07:23:04.701Z,2017-10-19T14:27:04.176Z,2017-10-04T22:50:29.111Z",,Cheese Pizza,OMG Pizza,11221,USD,0,25,NY
AVzA0xan3D1zeR_xA_Il,2017-06-19T14:47:58Z,2018-07-19T09:41:28Z,413 8th Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4138thave/-1237411908,40.750052,-73.995007,http://www.menupages.com/restaurants/new-york-pizza-suprema/menu,30.98,30.98,USD,"2017-12-31T09:30:26.485Z,2018-07-13T20:51:38.463Z,2017-10-04T22:44:39.669Z,2018-07-16T02:15:38.935Z,2017-11-28T10:02:17.002Z,2017-11-22T09:58:46.625Z,2017-12-15T10:01:25.390Z,2018-07-14T06:34:26.391Z,2018-07-12T17:16:06.772Z,2018-07-11T14:30:35.724Z,2018-01-04T09:22:47.423Z,2017-12-20T09:51:53.001Z,2017-12-21T16:49:28.212Z,2017-11-29T10:11:40.728Z,2018-07-10T02:58:21.086Z,2017-11-26T09:32:05.503Z,2017-12-30T09:33:16.341Z,2017-11-30T10:40:49.400Z,2018-05-20T11:45:41.709Z,2017-12-19T09:42:44.353Z,2017-12-29T09:14:12.671Z,2018-04-23T13:04:01.266Z,2017-12-01T10:10:21.583Z,2017-11-25T09:14:20.583Z,2018-01-06T09:37:15.797Z,2018-01-24T09:58:57.237Z,2017-11-27T09:32:16.768Z,2017-12-18T08:54:21.471Z,2017-11-24T08:36:37.365Z,2017-11-23T09:50:53.324Z,2017-12-05T09:29:51.472Z,2018-07-15T09:38:26.954Z,2017-12-04T09:23:48.748Z,2017-12-11T09:26:04.308Z,2017-12-25T09:34:32.290Z,2017-12-08T10:05:51.089Z,2018-07-13T12:26:23.096Z,2017-10-19T14:11:20.644Z,2018-05-09T13:14:22.986Z,2017-12-23T10:01:47.590Z,2018-07-16T09:54:33.725Z,2018-01-02T09:08:20.955Z,2017-12-16T10:32:36.859Z,2018-06-02T14:31:51.395Z,2018-01-03T09:10:43.265Z,2017-12-24T09:46:39.737Z,2017-11-19T09:30:59.655Z,2017-12-13T09:16:56.028Z,2018-01-08T09:30:15.356Z,2017-12-27T09:30:13.363Z,2017-12-17T08:47:38.258Z,2018-04-10T11:26:28.883Z,2017-12-06T09:40:06.924Z,2017-12-10T09:53:13.898Z,2017-12-26T09:28:59.335Z,2017-11-18T10:26:52.511Z,2018-01-12T11:02:26.158Z,2018-04-26T12:12:58.907Z,2018-01-01T09:12:45.381Z,2017-12-12T09:25:29.930Z,2018-07-12T09:00:12.969Z,2017-12-07T10:05:29.381Z,2018-01-15T10:02:53.572Z,2018-01-07T09:29:11.849Z,2017-11-21T09:50:56.966Z,2017-12-14T09:42:04.313Z,2017-10-22T04:25:28.001Z,2018-01-25T10:20:24.411Z,2017-12-03T09:12:48.554Z,2018-05-19T12:20:41.574Z",,Cheese Pizza,New York Pizza Suprema,10001,USD,0,25,NY
AVzA0xan3D1zeR_xA_Il,2017-06-19T14:47:58Z,2018-07-19T09:41:28Z,413 8th Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/4138thave/-1237411908,40.750052,-73.995007,http://www.menupages.com/restaurants/new-york-pizza-suprema/menu,27,27,USD,"2018-01-18T15:42:41.411Z,2018-01-19T01:47:32.153Z,2018-01-22T18:21:00.281Z,2018-01-11T07:14:39.410Z,2017-12-16T09:18:40.814Z,2017-12-08T06:46:40.023Z,2017-10-21T22:19:37.148Z",,Cheese Pizza,New York Pizza Suprema,10001,USD,0,25,NY
AVzoEpvS3D1zeR_xCYEs,2017-06-27T05:42:32Z,2018-07-19T09:41:27Z,965 Lexington Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/965lexingtonave/1192367937,40.76915,-73.962822,http://www.menupages.com/restaurants/mariella-pizza-4/menu,11,11,USD,"2018-03-04T16:20:21.460Z,2018-01-19T23:32:40.880Z,2017-12-11T03:21:00.000Z,2017-10-29T05:27:00.000Z",,Cheese Pizza,Mariella Pizza,10021,USD,0,25,NY
AVzA1sTVFcQ3k02bBXlY,2017-06-19T14:51:59Z,2018-07-19T09:41:26Z,1140 1st Ave,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11401stave/859758230,40.761803,-73.960159,http://www.menupages.com/restaurants/sutton-pizza-gyro/menu,13,13,USD,"2018-04-08T10:25:42.862Z,2018-05-29T15:52:43.586Z,2018-02-13T11:05:06.983Z,2018-05-03T07:45:22.673Z,2018-05-14T20:11:20.211Z,2018-02-03T20:19:21.353Z,2018-01-31T04:15:04.729Z,2018-05-24T07:45:55.135Z",,Cheese Pizza,Sutton Pizza and Gyro,10065,USD,0,25,NY
AV0BH9GWFcQ3k02bDmLF,2017-07-02T02:27:28Z,2018-07-03T11:00:07Z,1447 State Highway 248,"Restaurant,Pizza Place",Accommodation & Food Services,Branson,US,us/mo/branson/1447statehighway248/-175469459,36.662774,-93.240597,,14.99,14.99,USD,"2018-01-18T17:01:51.679Z,2018-01-19T15:38:58.636Z,2017-12-20T22:44:02.215Z,2017-12-11T13:14:48.270Z,2017-10-29T13:17:10.133Z",,Cheese Pizza,Luigi's Pizza Kitchen,65616,USD,0,25,MO
AVzd0JAlLD2H7whiXHUK,2017-06-25T05:54:12Z,2018-07-03T09:27:58Z,7512 W Hillsborough Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tampa,US,us/fl/tampa/7512whillsboroughave/1270894950,27.996336,-82.563664,,4.75,4.75,USD,"2018-04-06T20:03:19.604Z,2018-01-30T03:05:37.182Z,2018-04-21T05:29:14.865Z,2018-04-30T16:30:09.254Z,2018-05-12T17:30:26.392Z,2018-06-27T17:11:44.179Z",,Cheese Pizza,ABC Pizza,33615,USD,0,25,FL
AVzoFn2nLD2H7whiXiru,2017-06-27T05:46:47Z,2018-07-02T23:19:21Z,689 Parkway Plz,"Pizza,Restaurant,Italian,Chain Restaurant,Pizza Place",Accommodation & Food Services,El Cajon,US,us/ca/elcajon/689parkwayplz/-909106947,32.804533,-116.966542,,14,14,USD,"2018-07-01T15:33:38.109Z,2018-06-28T11:50:14.635Z",Served with hand stretched dough San Marzano style tomato sauce and whole milk mozzarella cheese,Cheese Pizza,Sbarro,92020,USD,0,25,CA
AVwdjL3vByjofQCxqNaP,2017-01-04T08:10:47Z,2018-07-02T23:16:38Z,3421 W William Cannon Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Austin,US,us/tx/austin/3421wwilliamcannondr/1045531984,30.212961,-97.82944,,18.99,18.99,USD,2017-01-04T08:10:47Z,,Cheese Pizza,DoubleDave's Pizza Works,78745,USD,0,25,TX
AVwdFIWJ_7pvs4fz2Dk7,2016-03-29T05:10:43Z,2018-07-02T23:15:46Z,230 Glynn St N,"Restaurant,Pizza Place",Accommodation & Food Services,Fayetteville,US,us/ga/fayetteville/230glynnstn/539105163,33.451048,-84.455063,,1.99,1.99,USD,2016-03-29T05:11:00.000Z,,Cheese Pizza,Johnny's Pizza,30214,USD,0,25,GA
AVweRlqe_7pvs4fzBj09,2016-05-16T23:08:50Z,2018-07-02T23:14:37Z,500 Lakewood Center Mall,"Pizza,Restaurant,Italian,Pizza Place,Salad,Californian",Accommodation & Food Services,Lakewood,US,us/ca/lakewood/500lakewoodcentermall/-220003116,33.850455,-118.140378,http://www.singlepage.com/california-pizza-kitchen-279,12.49,12.49,USD,"2018-05-03T20:22:34.875Z,2018-05-21T09:14:17.657Z",,Cheese Pizza,California Pizza Kitchen,90712,USD,25,40,CA
AVzBGRKZFcQ3k02bBecq,2017-06-19T16:04:24Z,2018-07-02T23:14:35Z,11677 San Vicente Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/11677sanvicenteblvd/-220003116,34.054118,-118.46511,,12.69,12.69,USD,"2018-05-03T20:22:25.959Z,2018-05-21T09:14:07.065Z",,Cheese Pizza,California Pizza Kitchen,90049,USD,25,40,CA
AVyoGcEDl8hL2jjQyUHj,2017-06-14T19:34:39Z,2018-07-02T15:53:58Z,11740 San Vicente Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/11740sanvicenteblvd/1124900577,34.052925,-118.467013,,6.75,6.75,USD,"2018-06-29T17:30:00.019Z,2018-05-10T20:37:57.995Z,2018-01-31T04:47:55.705Z",Our cheese is topped with mozzarellaampcomma pizza sauce,Cheese Pizza,Fresh Brothers,90049,USD,0,25,CA
